      Radius     |       Dichte       |       Masse
  2.8511E+00     |      0.1004610     |   3.0181E+00
  2.8512E+00     |      0.1004238     |   3.0182E+00
  2.8513E+00     |      0.1003867     |   3.0182E+00
  2.8514E+00     |      0.1003496     |   3.0183E+00
  2.8515E+00     |      0.1003125     |   3.0184E+00
  2.8516E+00     |      0.1002753     |   3.0185E+00
  2.8517E+00     |      0.1002382     |   3.0186E+00
  2.8518E+00     |      0.1002011     |   3.0186E+00
  2.8519E+00     |      0.1001640     |   3.0187E+00
  2.8520E+00     |      0.1001269     |   3.0188E+00
  2.8521E+00     |      0.1000898     |   3.0189E+00
  2.8522E+00     |      0.1000527     |   3.0190E+00
  2.8523E+00     |      0.1000155     |   3.0190E+00
  2.8524E+00     |      0.0999784     |   3.0191E+00
  2.8525E+00     |      0.0999413     |   3.0192E+00
  2.8526E+00     |      0.0999042     |   3.0193E+00
  2.8527E+00     |      0.0998671     |   3.0194E+00
  2.8528E+00     |      0.0998300     |   3.0195E+00
  2.8529E+00     |      0.0997929     |   3.0195E+00
  2.8530E+00     |      0.0997558     |   3.0196E+00
  2.8531E+00     |      0.0997187     |   3.0197E+00
  2.8532E+00     |      0.0996816     |   3.0198E+00
  2.8533E+00     |      0.0996445     |   3.0199E+00
  2.8534E+00     |      0.0996074     |   3.0199E+00
  2.8535E+00     |      0.0995704     |   3.0200E+00
  2.8536E+00     |      0.0995333     |   3.0201E+00
  2.8537E+00     |      0.0994962     |   3.0202E+00
  2.8538E+00     |      0.0994591     |   3.0203E+00
  2.8539E+00     |      0.0994220     |   3.0203E+00
  2.8540E+00     |      0.0993849     |   3.0204E+00
  2.8541E+00     |      0.0993478     |   3.0205E+00
  2.8542E+00     |      0.0993108     |   3.0206E+00
  2.8543E+00     |      0.0992737     |   3.0207E+00
  2.8544E+00     |      0.0992366     |   3.0208E+00
  2.8545E+00     |      0.0991995     |   3.0208E+00
  2.8546E+00     |      0.0991625     |   3.0209E+00
  2.8547E+00     |      0.0991254     |   3.0210E+00
  2.8548E+00     |      0.0990883     |   3.0211E+00
  2.8549E+00     |      0.0990513     |   3.0212E+00
  2.8550E+00     |      0.0990142     |   3.0212E+00
  2.8551E+00     |      0.0989771     |   3.0213E+00
  2.8552E+00     |      0.0989401     |   3.0214E+00
  2.8553E+00     |      0.0989030     |   3.0215E+00
  2.8554E+00     |      0.0988659     |   3.0216E+00
  2.8555E+00     |      0.0988289     |   3.0216E+00
  2.8556E+00     |      0.0987918     |   3.0217E+00
  2.8557E+00     |      0.0987548     |   3.0218E+00
  2.8558E+00     |      0.0987177     |   3.0219E+00
  2.8559E+00     |      0.0986807     |   3.0220E+00
  2.8560E+00     |      0.0986436     |   3.0220E+00
  2.8561E+00     |      0.0986066     |   3.0221E+00
  2.8562E+00     |      0.0985695     |   3.0222E+00
  2.8563E+00     |      0.0985325     |   3.0223E+00
  2.8564E+00     |      0.0984954     |   3.0224E+00
  2.8565E+00     |      0.0984584     |   3.0224E+00
  2.8566E+00     |      0.0984213     |   3.0225E+00
  2.8567E+00     |      0.0983843     |   3.0226E+00
  2.8568E+00     |      0.0983473     |   3.0227E+00
  2.8569E+00     |      0.0983102     |   3.0228E+00
  2.8570E+00     |      0.0982732     |   3.0228E+00
  2.8571E+00     |      0.0982362     |   3.0229E+00
  2.8572E+00     |      0.0981991     |   3.0230E+00
  2.8573E+00     |      0.0981621     |   3.0231E+00
  2.8574E+00     |      0.0981251     |   3.0232E+00
  2.8575E+00     |      0.0980880     |   3.0232E+00
  2.8576E+00     |      0.0980510     |   3.0233E+00
  2.8577E+00     |      0.0980140     |   3.0234E+00
  2.8578E+00     |      0.0979770     |   3.0235E+00
  2.8579E+00     |      0.0979400     |   3.0236E+00
  2.8580E+00     |      0.0979029     |   3.0236E+00
  2.8581E+00     |      0.0978659     |   3.0237E+00
  2.8582E+00     |      0.0978289     |   3.0238E+00
  2.8583E+00     |      0.0977919     |   3.0239E+00
  2.8584E+00     |      0.0977549     |   3.0240E+00
  2.8585E+00     |      0.0977179     |   3.0240E+00
  2.8586E+00     |      0.0976809     |   3.0241E+00
  2.8587E+00     |      0.0976439     |   3.0242E+00
  2.8588E+00     |      0.0976068     |   3.0243E+00
  2.8589E+00     |      0.0975698     |   3.0244E+00
  2.8590E+00     |      0.0975328     |   3.0244E+00
  2.8591E+00     |      0.0974958     |   3.0245E+00
  2.8592E+00     |      0.0974588     |   3.0246E+00
  2.8593E+00     |      0.0974218     |   3.0247E+00
  2.8594E+00     |      0.0973849     |   3.0248E+00
  2.8595E+00     |      0.0973479     |   3.0248E+00
  2.8596E+00     |      0.0973109     |   3.0249E+00
  2.8597E+00     |      0.0972739     |   3.0250E+00
  2.8598E+00     |      0.0972369     |   3.0251E+00
  2.8599E+00     |      0.0971999     |   3.0252E+00
  2.8600E+00     |      0.0971629     |   3.0252E+00
  2.8601E+00     |      0.0971259     |   3.0253E+00
  2.8602E+00     |      0.0970889     |   3.0254E+00
  2.8603E+00     |      0.0970520     |   3.0255E+00
  2.8604E+00     |      0.0970150     |   3.0256E+00
  2.8605E+00     |      0.0969780     |   3.0256E+00
  2.8606E+00     |      0.0969410     |   3.0257E+00
  2.8607E+00     |      0.0969041     |   3.0258E+00
  2.8608E+00     |      0.0968671     |   3.0259E+00
  2.8609E+00     |      0.0968301     |   3.0260E+00
  2.8610E+00     |      0.0967931     |   3.0260E+00
  2.8611E+00     |      0.0967562     |   3.0261E+00
  2.8612E+00     |      0.0967192     |   3.0262E+00
  2.8613E+00     |      0.0966822     |   3.0263E+00
  2.8614E+00     |      0.0966453     |   3.0264E+00
  2.8615E+00     |      0.0966083     |   3.0264E+00
  2.8616E+00     |      0.0965714     |   3.0265E+00
  2.8617E+00     |      0.0965344     |   3.0266E+00
  2.8618E+00     |      0.0964974     |   3.0267E+00
  2.8619E+00     |      0.0964605     |   3.0267E+00
  2.8620E+00     |      0.0964235     |   3.0268E+00
  2.8621E+00     |      0.0963866     |   3.0269E+00
  2.8622E+00     |      0.0963496     |   3.0270E+00
  2.8623E+00     |      0.0963127     |   3.0271E+00
  2.8624E+00     |      0.0962757     |   3.0271E+00
  2.8625E+00     |      0.0962388     |   3.0272E+00
  2.8626E+00     |      0.0962018     |   3.0273E+00
  2.8627E+00     |      0.0961649     |   3.0274E+00
  2.8628E+00     |      0.0961280     |   3.0275E+00
  2.8629E+00     |      0.0960910     |   3.0275E+00
  2.8630E+00     |      0.0960541     |   3.0276E+00
  2.8631E+00     |      0.0960171     |   3.0277E+00
  2.8632E+00     |      0.0959802     |   3.0278E+00
  2.8633E+00     |      0.0959433     |   3.0279E+00
  2.8634E+00     |      0.0959063     |   3.0279E+00
  2.8635E+00     |      0.0958694     |   3.0280E+00
  2.8636E+00     |      0.0958325     |   3.0281E+00
  2.8637E+00     |      0.0957956     |   3.0282E+00
  2.8638E+00     |      0.0957586     |   3.0282E+00
  2.8639E+00     |      0.0957217     |   3.0283E+00
  2.8640E+00     |      0.0956848     |   3.0284E+00
  2.8641E+00     |      0.0956479     |   3.0285E+00
  2.8642E+00     |      0.0956110     |   3.0286E+00
  2.8643E+00     |      0.0955740     |   3.0286E+00
  2.8644E+00     |      0.0955371     |   3.0287E+00
  2.8645E+00     |      0.0955002     |   3.0288E+00
  2.8646E+00     |      0.0954633     |   3.0289E+00
  2.8647E+00     |      0.0954264     |   3.0290E+00
  2.8648E+00     |      0.0953895     |   3.0290E+00
  2.8649E+00     |      0.0953526     |   3.0291E+00
  2.8650E+00     |      0.0953157     |   3.0292E+00
  2.8651E+00     |      0.0952788     |   3.0293E+00
  2.8652E+00     |      0.0952419     |   3.0293E+00
  2.8653E+00     |      0.0952050     |   3.0294E+00
  2.8654E+00     |      0.0951681     |   3.0295E+00
  2.8655E+00     |      0.0951312     |   3.0296E+00
  2.8656E+00     |      0.0950943     |   3.0297E+00
  2.8657E+00     |      0.0950574     |   3.0297E+00
  2.8658E+00     |      0.0950205     |   3.0298E+00
  2.8659E+00     |      0.0949836     |   3.0299E+00
  2.8660E+00     |      0.0949467     |   3.0300E+00
  2.8661E+00     |      0.0949098     |   3.0300E+00
  2.8662E+00     |      0.0948729     |   3.0301E+00
  2.8663E+00     |      0.0948361     |   3.0302E+00
  2.8664E+00     |      0.0947992     |   3.0303E+00
  2.8665E+00     |      0.0947623     |   3.0304E+00
  2.8666E+00     |      0.0947254     |   3.0304E+00
  2.8667E+00     |      0.0946885     |   3.0305E+00
  2.8668E+00     |      0.0946517     |   3.0306E+00
  2.8669E+00     |      0.0946148     |   3.0307E+00
  2.8670E+00     |      0.0945779     |   3.0307E+00
  2.8671E+00     |      0.0945410     |   3.0308E+00
  2.8672E+00     |      0.0945042     |   3.0309E+00
  2.8673E+00     |      0.0944673     |   3.0310E+00
  2.8674E+00     |      0.0944304     |   3.0311E+00
  2.8675E+00     |      0.0943936     |   3.0311E+00
  2.8676E+00     |      0.0943567     |   3.0312E+00
  2.8677E+00     |      0.0943198     |   3.0313E+00
  2.8678E+00     |      0.0942830     |   3.0314E+00
  2.8679E+00     |      0.0942461     |   3.0314E+00
  2.8680E+00     |      0.0942093     |   3.0315E+00
  2.8681E+00     |      0.0941724     |   3.0316E+00
  2.8682E+00     |      0.0941356     |   3.0317E+00
  2.8683E+00     |      0.0940987     |   3.0318E+00
  2.8684E+00     |      0.0940619     |   3.0318E+00
  2.8685E+00     |      0.0940250     |   3.0319E+00
  2.8686E+00     |      0.0939882     |   3.0320E+00
  2.8687E+00     |      0.0939513     |   3.0321E+00
  2.8688E+00     |      0.0939145     |   3.0321E+00
  2.8689E+00     |      0.0938776     |   3.0322E+00
  2.8690E+00     |      0.0938408     |   3.0323E+00
  2.8691E+00     |      0.0938040     |   3.0324E+00
  2.8692E+00     |      0.0937671     |   3.0324E+00
  2.8693E+00     |      0.0937303     |   3.0325E+00
  2.8694E+00     |      0.0936935     |   3.0326E+00
  2.8695E+00     |      0.0936566     |   3.0327E+00
  2.8696E+00     |      0.0936198     |   3.0328E+00
  2.8697E+00     |      0.0935830     |   3.0328E+00
  2.8698E+00     |      0.0935461     |   3.0329E+00
  2.8699E+00     |      0.0935093     |   3.0330E+00
  2.8700E+00     |      0.0934725     |   3.0331E+00
  2.8701E+00     |      0.0934357     |   3.0331E+00
  2.8702E+00     |      0.0933988     |   3.0332E+00
  2.8703E+00     |      0.0933620     |   3.0333E+00
  2.8704E+00     |      0.0933252     |   3.0334E+00
  2.8705E+00     |      0.0932884     |   3.0335E+00
  2.8706E+00     |      0.0932516     |   3.0335E+00
  2.8707E+00     |      0.0932148     |   3.0336E+00
  2.8708E+00     |      0.0931780     |   3.0337E+00
  2.8709E+00     |      0.0931412     |   3.0338E+00
  2.8710E+00     |      0.0931043     |   3.0338E+00
  2.8711E+00     |      0.0930675     |   3.0339E+00
  2.8712E+00     |      0.0930307     |   3.0340E+00
  2.8713E+00     |      0.0929939     |   3.0341E+00
  2.8714E+00     |      0.0929571     |   3.0341E+00
  2.8715E+00     |      0.0929203     |   3.0342E+00
  2.8716E+00     |      0.0928835     |   3.0343E+00
  2.8717E+00     |      0.0928467     |   3.0344E+00
  2.8718E+00     |      0.0928099     |   3.0344E+00
  2.8719E+00     |      0.0927732     |   3.0345E+00
  2.8720E+00     |      0.0927364     |   3.0346E+00
  2.8721E+00     |      0.0926996     |   3.0347E+00
  2.8722E+00     |      0.0926628     |   3.0348E+00
  2.8723E+00     |      0.0926260     |   3.0348E+00
  2.8724E+00     |      0.0925892     |   3.0349E+00
  2.8725E+00     |      0.0925524     |   3.0350E+00
  2.8726E+00     |      0.0925156     |   3.0351E+00
  2.8727E+00     |      0.0924789     |   3.0351E+00
  2.8728E+00     |      0.0924421     |   3.0352E+00
  2.8729E+00     |      0.0924053     |   3.0353E+00
  2.8730E+00     |      0.0923685     |   3.0354E+00
  2.8731E+00     |      0.0923318     |   3.0354E+00
  2.8732E+00     |      0.0922950     |   3.0355E+00
  2.8733E+00     |      0.0922582     |   3.0356E+00
  2.8734E+00     |      0.0922215     |   3.0357E+00
  2.8735E+00     |      0.0921847     |   3.0357E+00
  2.8736E+00     |      0.0921479     |   3.0358E+00
  2.8737E+00     |      0.0921112     |   3.0359E+00
  2.8738E+00     |      0.0920744     |   3.0360E+00
  2.8739E+00     |      0.0920376     |   3.0360E+00
  2.8740E+00     |      0.0920009     |   3.0361E+00
  2.8741E+00     |      0.0919641     |   3.0362E+00
  2.8742E+00     |      0.0919274     |   3.0363E+00
  2.8743E+00     |      0.0918906     |   3.0364E+00
  2.8744E+00     |      0.0918539     |   3.0364E+00
  2.8745E+00     |      0.0918171     |   3.0365E+00
  2.8746E+00     |      0.0917804     |   3.0366E+00
  2.8747E+00     |      0.0917436     |   3.0367E+00
  2.8748E+00     |      0.0917069     |   3.0367E+00
  2.8749E+00     |      0.0916701     |   3.0368E+00
  2.8750E+00     |      0.0916334     |   3.0369E+00
  2.8751E+00     |      0.0915966     |   3.0370E+00
  2.8752E+00     |      0.0915599     |   3.0370E+00
  2.8753E+00     |      0.0915232     |   3.0371E+00
  2.8754E+00     |      0.0914864     |   3.0372E+00
  2.8755E+00     |      0.0914497     |   3.0373E+00
  2.8756E+00     |      0.0914130     |   3.0373E+00
  2.8757E+00     |      0.0913762     |   3.0374E+00
  2.8758E+00     |      0.0913395     |   3.0375E+00
  2.8759E+00     |      0.0913028     |   3.0376E+00
  2.8760E+00     |      0.0912661     |   3.0376E+00
  2.8761E+00     |      0.0912293     |   3.0377E+00
  2.8762E+00     |      0.0911926     |   3.0378E+00
  2.8763E+00     |      0.0911559     |   3.0379E+00
  2.8764E+00     |      0.0911192     |   3.0379E+00
  2.8765E+00     |      0.0910825     |   3.0380E+00
  2.8766E+00     |      0.0910457     |   3.0381E+00
  2.8767E+00     |      0.0910090     |   3.0382E+00
  2.8768E+00     |      0.0909723     |   3.0382E+00
  2.8769E+00     |      0.0909356     |   3.0383E+00
  2.8770E+00     |      0.0908989     |   3.0384E+00
  2.8771E+00     |      0.0908622     |   3.0385E+00
  2.8772E+00     |      0.0908255     |   3.0385E+00
  2.8773E+00     |      0.0907888     |   3.0386E+00
  2.8774E+00     |      0.0907521     |   3.0387E+00
  2.8775E+00     |      0.0907154     |   3.0388E+00
  2.8776E+00     |      0.0906787     |   3.0388E+00
  2.8777E+00     |      0.0906420     |   3.0389E+00
  2.8778E+00     |      0.0906053     |   3.0390E+00
  2.8779E+00     |      0.0905686     |   3.0391E+00
  2.8780E+00     |      0.0905319     |   3.0391E+00
  2.8781E+00     |      0.0904952     |   3.0392E+00
  2.8782E+00     |      0.0904585     |   3.0393E+00
  2.8783E+00     |      0.0904218     |   3.0394E+00
  2.8784E+00     |      0.0903851     |   3.0394E+00
  2.8785E+00     |      0.0903485     |   3.0395E+00
  2.8786E+00     |      0.0903118     |   3.0396E+00
  2.8787E+00     |      0.0902751     |   3.0397E+00
  2.8788E+00     |      0.0902384     |   3.0397E+00
  2.8789E+00     |      0.0902017     |   3.0398E+00
  2.8790E+00     |      0.0901651     |   3.0399E+00
  2.8791E+00     |      0.0901284     |   3.0400E+00
  2.8792E+00     |      0.0900917     |   3.0400E+00
  2.8793E+00     |      0.0900550     |   3.0401E+00
  2.8794E+00     |      0.0900184     |   3.0402E+00
  2.8795E+00     |      0.0899817     |   3.0403E+00
  2.8796E+00     |      0.0899450     |   3.0403E+00
  2.8797E+00     |      0.0899084     |   3.0404E+00
  2.8798E+00     |      0.0898717     |   3.0405E+00
  2.8799E+00     |      0.0898350     |   3.0406E+00
  2.8800E+00     |      0.0897984     |   3.0406E+00
  2.8801E+00     |      0.0897617     |   3.0407E+00
  2.8802E+00     |      0.0897251     |   3.0408E+00
  2.8803E+00     |      0.0896884     |   3.0409E+00
  2.8804E+00     |      0.0896518     |   3.0409E+00
  2.8805E+00     |      0.0896151     |   3.0410E+00
  2.8806E+00     |      0.0895785     |   3.0411E+00
  2.8807E+00     |      0.0895418     |   3.0412E+00
  2.8808E+00     |      0.0895052     |   3.0412E+00
  2.8809E+00     |      0.0894685     |   3.0413E+00
  2.8810E+00     |      0.0894319     |   3.0414E+00
  2.8811E+00     |      0.0893952     |   3.0415E+00
  2.8812E+00     |      0.0893586     |   3.0415E+00
  2.8813E+00     |      0.0893220     |   3.0416E+00
  2.8814E+00     |      0.0892853     |   3.0417E+00
  2.8815E+00     |      0.0892487     |   3.0418E+00
  2.8816E+00     |      0.0892121     |   3.0418E+00
  2.8817E+00     |      0.0891754     |   3.0419E+00
  2.8818E+00     |      0.0891388     |   3.0420E+00
  2.8819E+00     |      0.0891022     |   3.0421E+00
  2.8820E+00     |      0.0890655     |   3.0421E+00
  2.8821E+00     |      0.0890289     |   3.0422E+00
  2.8822E+00     |      0.0889923     |   3.0423E+00
  2.8823E+00     |      0.0889557     |   3.0423E+00
  2.8824E+00     |      0.0889190     |   3.0424E+00
  2.8825E+00     |      0.0888824     |   3.0425E+00
  2.8826E+00     |      0.0888458     |   3.0426E+00
  2.8827E+00     |      0.0888092     |   3.0426E+00
  2.8828E+00     |      0.0887726     |   3.0427E+00
  2.8829E+00     |      0.0887360     |   3.0428E+00
  2.8830E+00     |      0.0886994     |   3.0429E+00
  2.8831E+00     |      0.0886628     |   3.0429E+00
  2.8832E+00     |      0.0886261     |   3.0430E+00
  2.8833E+00     |      0.0885895     |   3.0431E+00
  2.8834E+00     |      0.0885529     |   3.0432E+00
  2.8835E+00     |      0.0885163     |   3.0432E+00
  2.8836E+00     |      0.0884797     |   3.0433E+00
  2.8837E+00     |      0.0884431     |   3.0434E+00
  2.8838E+00     |      0.0884065     |   3.0435E+00
  2.8839E+00     |      0.0883699     |   3.0435E+00
  2.8840E+00     |      0.0883333     |   3.0436E+00
  2.8841E+00     |      0.0882968     |   3.0437E+00
  2.8842E+00     |      0.0882602     |   3.0437E+00
  2.8843E+00     |      0.0882236     |   3.0438E+00
  2.8844E+00     |      0.0881870     |   3.0439E+00
  2.8845E+00     |      0.0881504     |   3.0440E+00
  2.8846E+00     |      0.0881138     |   3.0440E+00
  2.8847E+00     |      0.0880772     |   3.0441E+00
  2.8848E+00     |      0.0880407     |   3.0442E+00
  2.8849E+00     |      0.0880041     |   3.0443E+00
  2.8850E+00     |      0.0879675     |   3.0443E+00
  2.8851E+00     |      0.0879309     |   3.0444E+00
  2.8852E+00     |      0.0878944     |   3.0445E+00
  2.8853E+00     |      0.0878578     |   3.0446E+00
  2.8854E+00     |      0.0878212     |   3.0446E+00
  2.8855E+00     |      0.0877846     |   3.0447E+00
  2.8856E+00     |      0.0877481     |   3.0448E+00
  2.8857E+00     |      0.0877115     |   3.0448E+00
  2.8858E+00     |      0.0876749     |   3.0449E+00
  2.8859E+00     |      0.0876384     |   3.0450E+00
  2.8860E+00     |      0.0876018     |   3.0451E+00
  2.8861E+00     |      0.0875653     |   3.0451E+00
  2.8862E+00     |      0.0875287     |   3.0452E+00
  2.8863E+00     |      0.0874921     |   3.0453E+00
  2.8864E+00     |      0.0874556     |   3.0454E+00
  2.8865E+00     |      0.0874190     |   3.0454E+00
  2.8866E+00     |      0.0873825     |   3.0455E+00
  2.8867E+00     |      0.0873459     |   3.0456E+00
  2.8868E+00     |      0.0873094     |   3.0456E+00
  2.8869E+00     |      0.0872728     |   3.0457E+00
  2.8870E+00     |      0.0872363     |   3.0458E+00
  2.8871E+00     |      0.0871998     |   3.0459E+00
  2.8872E+00     |      0.0871632     |   3.0459E+00
  2.8873E+00     |      0.0871267     |   3.0460E+00
  2.8874E+00     |      0.0870901     |   3.0461E+00
  2.8875E+00     |      0.0870536     |   3.0462E+00
  2.8876E+00     |      0.0870171     |   3.0462E+00
  2.8877E+00     |      0.0869805     |   3.0463E+00
  2.8878E+00     |      0.0869440     |   3.0464E+00
  2.8879E+00     |      0.0869075     |   3.0464E+00
  2.8880E+00     |      0.0868710     |   3.0465E+00
  2.8881E+00     |      0.0868344     |   3.0466E+00
  2.8882E+00     |      0.0867979     |   3.0467E+00
  2.8883E+00     |      0.0867614     |   3.0467E+00
  2.8884E+00     |      0.0867249     |   3.0468E+00
  2.8885E+00     |      0.0866883     |   3.0469E+00
  2.8886E+00     |      0.0866518     |   3.0470E+00
  2.8887E+00     |      0.0866153     |   3.0470E+00
  2.8888E+00     |      0.0865788     |   3.0471E+00
  2.8889E+00     |      0.0865423     |   3.0472E+00
  2.8890E+00     |      0.0865058     |   3.0472E+00
  2.8891E+00     |      0.0864693     |   3.0473E+00
  2.8892E+00     |      0.0864328     |   3.0474E+00
  2.8893E+00     |      0.0863963     |   3.0475E+00
  2.8894E+00     |      0.0863597     |   3.0475E+00
  2.8895E+00     |      0.0863232     |   3.0476E+00
  2.8896E+00     |      0.0862867     |   3.0477E+00
  2.8897E+00     |      0.0862502     |   3.0477E+00
  2.8898E+00     |      0.0862137     |   3.0478E+00
  2.8899E+00     |      0.0861773     |   3.0479E+00
  2.8900E+00     |      0.0861408     |   3.0480E+00
  2.8901E+00     |      0.0861043     |   3.0480E+00
  2.8902E+00     |      0.0860678     |   3.0481E+00
  2.8903E+00     |      0.0860313     |   3.0482E+00
  2.8904E+00     |      0.0859948     |   3.0482E+00
  2.8905E+00     |      0.0859583     |   3.0483E+00
  2.8906E+00     |      0.0859218     |   3.0484E+00
  2.8907E+00     |      0.0858853     |   3.0485E+00
  2.8908E+00     |      0.0858489     |   3.0485E+00
  2.8909E+00     |      0.0858124     |   3.0486E+00
  2.8910E+00     |      0.0857759     |   3.0487E+00
  2.8911E+00     |      0.0857394     |   3.0488E+00
  2.8912E+00     |      0.0857030     |   3.0488E+00
  2.8913E+00     |      0.0856665     |   3.0489E+00
  2.8914E+00     |      0.0856300     |   3.0490E+00
  2.8915E+00     |      0.0855935     |   3.0490E+00
  2.8916E+00     |      0.0855571     |   3.0491E+00
  2.8917E+00     |      0.0855206     |   3.0492E+00
  2.8918E+00     |      0.0854841     |   3.0493E+00
  2.8919E+00     |      0.0854477     |   3.0493E+00
  2.8920E+00     |      0.0854112     |   3.0494E+00
  2.8921E+00     |      0.0853748     |   3.0495E+00
  2.8922E+00     |      0.0853383     |   3.0495E+00
  2.8923E+00     |      0.0853018     |   3.0496E+00
  2.8924E+00     |      0.0852654     |   3.0497E+00
  2.8925E+00     |      0.0852289     |   3.0498E+00
  2.8926E+00     |      0.0851925     |   3.0498E+00
  2.8927E+00     |      0.0851560     |   3.0499E+00
  2.8928E+00     |      0.0851196     |   3.0500E+00
  2.8929E+00     |      0.0850831     |   3.0500E+00
  2.8930E+00     |      0.0850467     |   3.0501E+00
  2.8931E+00     |      0.0850103     |   3.0502E+00
  2.8932E+00     |      0.0849738     |   3.0503E+00
  2.8933E+00     |      0.0849374     |   3.0503E+00
  2.8934E+00     |      0.0849009     |   3.0504E+00
  2.8935E+00     |      0.0848645     |   3.0505E+00
  2.8936E+00     |      0.0848281     |   3.0505E+00
  2.8937E+00     |      0.0847916     |   3.0506E+00
  2.8938E+00     |      0.0847552     |   3.0507E+00
  2.8939E+00     |      0.0847188     |   3.0507E+00
  2.8940E+00     |      0.0846824     |   3.0508E+00
  2.8941E+00     |      0.0846459     |   3.0509E+00
  2.8942E+00     |      0.0846095     |   3.0510E+00
  2.8943E+00     |      0.0845731     |   3.0510E+00
  2.8944E+00     |      0.0845367     |   3.0511E+00
  2.8945E+00     |      0.0845002     |   3.0512E+00
  2.8946E+00     |      0.0844638     |   3.0512E+00
  2.8947E+00     |      0.0844274     |   3.0513E+00
  2.8948E+00     |      0.0843910     |   3.0514E+00
  2.8949E+00     |      0.0843546     |   3.0515E+00
  2.8950E+00     |      0.0843182     |   3.0515E+00
  2.8951E+00     |      0.0842818     |   3.0516E+00
  2.8952E+00     |      0.0842454     |   3.0517E+00
  2.8953E+00     |      0.0842090     |   3.0517E+00
  2.8954E+00     |      0.0841725     |   3.0518E+00
  2.8955E+00     |      0.0841361     |   3.0519E+00
  2.8956E+00     |      0.0840997     |   3.0520E+00
  2.8957E+00     |      0.0840633     |   3.0520E+00
  2.8958E+00     |      0.0840269     |   3.0521E+00
  2.8959E+00     |      0.0839906     |   3.0522E+00
  2.8960E+00     |      0.0839542     |   3.0522E+00
  2.8961E+00     |      0.0839178     |   3.0523E+00
  2.8962E+00     |      0.0838814     |   3.0524E+00
  2.8963E+00     |      0.0838450     |   3.0524E+00
  2.8964E+00     |      0.0838086     |   3.0525E+00
  2.8965E+00     |      0.0837722     |   3.0526E+00
  2.8966E+00     |      0.0837358     |   3.0527E+00
  2.8967E+00     |      0.0836994     |   3.0527E+00
  2.8968E+00     |      0.0836631     |   3.0528E+00
  2.8969E+00     |      0.0836267     |   3.0529E+00
  2.8970E+00     |      0.0835903     |   3.0529E+00
  2.8971E+00     |      0.0835539     |   3.0530E+00
  2.8972E+00     |      0.0835176     |   3.0531E+00
  2.8973E+00     |      0.0834812     |   3.0531E+00
  2.8974E+00     |      0.0834448     |   3.0532E+00
  2.8975E+00     |      0.0834084     |   3.0533E+00
  2.8976E+00     |      0.0833721     |   3.0534E+00
  2.8977E+00     |      0.0833357     |   3.0534E+00
  2.8978E+00     |      0.0832993     |   3.0535E+00
  2.8979E+00     |      0.0832630     |   3.0536E+00
  2.8980E+00     |      0.0832266     |   3.0536E+00
  2.8981E+00     |      0.0831903     |   3.0537E+00
  2.8982E+00     |      0.0831539     |   3.0538E+00
  2.8983E+00     |      0.0831176     |   3.0538E+00
  2.8984E+00     |      0.0830812     |   3.0539E+00
  2.8985E+00     |      0.0830448     |   3.0540E+00
  2.8986E+00     |      0.0830085     |   3.0541E+00
  2.8987E+00     |      0.0829722     |   3.0541E+00
  2.8988E+00     |      0.0829358     |   3.0542E+00
  2.8989E+00     |      0.0828995     |   3.0543E+00
  2.8990E+00     |      0.0828631     |   3.0543E+00
  2.8991E+00     |      0.0828268     |   3.0544E+00
  2.8992E+00     |      0.0827904     |   3.0545E+00
  2.8993E+00     |      0.0827541     |   3.0545E+00
  2.8994E+00     |      0.0827178     |   3.0546E+00
  2.8995E+00     |      0.0826814     |   3.0547E+00
  2.8996E+00     |      0.0826451     |   3.0548E+00
  2.8997E+00     |      0.0826088     |   3.0548E+00
  2.8998E+00     |      0.0825724     |   3.0549E+00
  2.8999E+00     |      0.0825361     |   3.0550E+00
  2.9000E+00     |      0.0824998     |   3.0550E+00
  2.9001E+00     |      0.0824634     |   3.0551E+00
  2.9002E+00     |      0.0824271     |   3.0552E+00
  2.9003E+00     |      0.0823908     |   3.0552E+00
  2.9004E+00     |      0.0823545     |   3.0553E+00
  2.9005E+00     |      0.0823182     |   3.0554E+00
  2.9006E+00     |      0.0822818     |   3.0554E+00
  2.9007E+00     |      0.0822455     |   3.0555E+00
  2.9008E+00     |      0.0822092     |   3.0556E+00
  2.9009E+00     |      0.0821729     |   3.0557E+00
  2.9010E+00     |      0.0821366     |   3.0557E+00
  2.9011E+00     |      0.0821003     |   3.0558E+00
  2.9012E+00     |      0.0820640     |   3.0559E+00
  2.9013E+00     |      0.0820277     |   3.0559E+00
  2.9014E+00     |      0.0819914     |   3.0560E+00
  2.9015E+00     |      0.0819551     |   3.0561E+00
  2.9016E+00     |      0.0819188     |   3.0561E+00
  2.9017E+00     |      0.0818825     |   3.0562E+00
  2.9018E+00     |      0.0818462     |   3.0563E+00
  2.9019E+00     |      0.0818099     |   3.0563E+00
  2.9020E+00     |      0.0817736     |   3.0564E+00
  2.9021E+00     |      0.0817373     |   3.0565E+00
  2.9022E+00     |      0.0817010     |   3.0565E+00
  2.9023E+00     |      0.0816647     |   3.0566E+00
  2.9024E+00     |      0.0816284     |   3.0567E+00
  2.9025E+00     |      0.0815921     |   3.0568E+00
  2.9026E+00     |      0.0815559     |   3.0568E+00
  2.9027E+00     |      0.0815196     |   3.0569E+00
